order_date,country,product_id,quantity,total_amount,date,campaign_name,start_date,end_date,in_campaign,pageviews,sessions,footfall,temperature
2024-02-15,Tanzania,34,9,652.56,2024-02-15,No Campaign,2024-09-27,2024-11-06,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,Tanzania,34,9,652.56,2024-02-15,No Campaign,2024-03-06,2024-09-28,False,53528,44997,42.333333333333336,20.733333333333334
2024-06-18,China,11,7,292.68,2024-06-18,No Campaign,2024-04-20,2024-06-15,False,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,Y-Solowarm,2024-05-19,2024-06-22,True,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,No Campaign,2024-02-01,2024-04-02,False,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,No Campaign,2024-07-28,2024-12-14,False,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,Viva,2024-04-23,2024-10-27,True,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,No Campaign,2024-09-13,2024-12-21,False,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,Otcom,2024-04-07,2024-07-06,True,134732,54406,62.666666666666664,23.266666666666666
2024-06-18,China,11,7,292.68,2024-06-18,No Campaign,2024-09-28,2024-11-30,False,134732,54406,62.666666666666664,23.266666666666666
2024-09-28,Thailand,49,6,233.5,2024-09-28,It,2024-03-21,2024-11-17,True,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-04-27,2024-08-22,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-04-02,2024-07-12,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-01-25,2024-02-21,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-07-27,2024-08-18,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-06-13,2024-06-14,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-01-27,2024-07-10,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-12-09,2024-12-09,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-06-01,2024-09-16,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-04-04,2024-07-24,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,Vagram,2024-08-31,2024-10-31,True,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,Alphazap,2024-04-21,2024-12-29,True,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-10-16,2024-10-22,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-03-11,2024-03-14,False,121612,73014,57.0,23.225
2024-09-28,Thailand,49,6,233.5,2024-09-28,No Campaign,2024-06-16,2024-06-20,False,121612,73014,57.0,23.225
2024-02-15,China,32,7,556.22,2024-02-15,No Campaign,2024-02-20,2024-03-19,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,China,32,7,556.22,2024-02-15,No Campaign,2024-08-16,2024-11-07,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,China,32,7,556.22,2024-02-15,No Campaign,2024-10-07,2024-12-04,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,China,32,7,556.22,2024-02-15,Alpha,2024-02-04,2024-07-15,True,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,China,32,7,556.22,2024-02-15,No Campaign,2024-04-03,2024-08-20,False,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,China,32,7,556.22,2024-02-15,Sonair,2024-01-20,2024-07-08,True,53528,44997,42.333333333333336,20.733333333333334
2024-02-15,China,32,7,556.22,2024-02-15,No Campaign,2024-02-16,2024-07-02,False,53528,44997,42.333333333333336,20.733333333333334
2024-05-19,Nepal,42,10,263.29,2024-05-19,No Campaign,2024-06-12,2024-11-22,False,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,No Campaign,2024-11-04,2024-11-15,False,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,Bitwolf,2024-04-21,2024-08-28,True,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,Subin,2024-02-06,2024-07-08,True,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,No Campaign,2024-05-26,2024-12-05,False,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,Zontrax,2024-01-02,2024-05-19,True,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,Wrapsafe,2024-01-20,2024-10-31,True,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,Zamit,2024-04-14,2024-09-15,True,68013,32334,66.5,21.875
2024-05-19,Nepal,42,10,263.29,2024-05-19,No Campaign,2024-01-03,2024-04-15,False,68013,32334,66.5,21.875
2024-08-29,United States,49,5,974.71,2024-08-29,It,2024-03-21,2024-11-17,True,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-04-27,2024-08-22,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-04-02,2024-07-12,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-01-25,2024-02-21,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-07-27,2024-08-18,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-06-13,2024-06-14,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-01-27,2024-07-10,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-12-09,2024-12-09,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,Span,2024-06-01,2024-09-16,True,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-04-04,2024-07-24,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-08-31,2024-10-31,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,Alphazap,2024-04-21,2024-12-29,True,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-10-16,2024-10-22,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-03-11,2024-03-14,False,5110,14596,49.0,23.46666666666667
2024-08-29,United States,49,5,974.71,2024-08-29,No Campaign,2024-06-16,2024-06-20,False,5110,14596,49.0,23.46666666666667
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-02-07,2024-02-23,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-01-18,2024-05-21,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-09-20,2024-09-30,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-05-22,2024-07-03,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-08-14,2024-12-13,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-05-27,2024-07-03,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-06-26,2024-12-29,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-01-02,2024-12-19,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-06-28,2024-09-26,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-07-12,2024-10-09,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-03-14,2024-05-25,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-06-05,2024-10-17,False,38541,46368,53.25,22.3
2024-12-30,France,50,8,536.1,2024-12-30,No Campaign,2024-01-17,2024-09-09,False,38541,46368,53.25,22.3
2024-11-05,Vietnam,19,9,877.39,2024-11-05,Konklab,2024-07-03,2024-12-16,True,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,No Campaign,2024-02-06,2024-03-07,False,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,No Campaign,2024-07-22,2024-08-05,False,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,No Campaign,2024-02-21,2024-04-04,False,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,No Campaign,2024-01-16,2024-05-23,False,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,Toughjoyfax,2024-03-01,2024-11-24,True,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,No Campaign,2024-02-22,2024-08-20,False,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,Domainer,2024-03-24,2024-11-09,True,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,Greenlam,2024-01-21,2024-11-10,True,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,No Campaign,2024-04-22,2024-09-21,False,89836,45960,19.5,20.525
2024-11-05,Vietnam,19,9,877.39,2024-11-05,Sonsing,2024-03-31,2024-11-05,True,89836,45960,19.5,20.525
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-09-15,2024-10-10,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-03-07,2024-08-02,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-07-29,2024-08-08,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-02-19,2024-05-29,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-03-10,2024-03-27,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-08-01,2024-11-02,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-03-31,2024-07-24,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-01-14,2024-08-13,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,Rank,2024-05-13,2024-12-13,True,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-03-12,2024-08-04,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-01-18,2024-07-20,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-01-22,2024-03-21,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,Cookley,2024-04-16,2024-12-21,True,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-02-28,2024-07-19,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-05-20,2024-06-11,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,36,7,479.37,2024-11-04,No Campaign,2024-07-02,2024-09-20,False,58290,26211,68.33333333333333,19.900000000000002
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Y-find,2024-02-26,2024-12-15,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Opela,2024-05-15,2024-10-13,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Lotlux,2024-07-24,2024-10-06,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Cookley,2024-08-19,2024-09-19,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Tin,2024-07-19,2024-12-03,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,No Campaign,2024-06-26,2024-09-04,False,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Alpha,2024-08-27,2024-09-30,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,No Campaign,2024-11-11,2024-12-19,False,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Holdlamis,2024-06-30,2024-10-14,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,Voltsillam,2024-06-23,2024-11-14,True,66493,54803,46.333333333333336,19.533333333333335
2024-09-07,Ukraine,9,2,107.63,2024-09-07,No Campaign,2024-01-06,2024-05-23,False,66493,54803,46.333333333333336,19.533333333333335
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-11-01,2024-12-29,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,Ventosanzap,2024-01-08,2024-12-24,True,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-01-13,2024-02-03,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,Sonair,2024-07-26,2024-11-07,True,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,Konklab,2024-02-28,2024-11-20,True,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-04-16,2024-09-21,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-09-05,2024-10-08,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,Konklab,2024-02-24,2024-12-05,True,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,Greenlam,2024-04-14,2024-12-09,True,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,Andalax,2024-09-13,2024-11-30,True,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-03-09,2024-09-05,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-07-07,2024-08-16,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-08-19,2024-09-26,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-04-20,2024-06-13,False,52536,26134,70.0,20.433333333333334
2024-10-29,Canada,4,8,887.29,2024-10-29,No Campaign,2024-02-13,2024-06-08,False,52536,26134,70.0,20.433333333333334
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-04-16,2024-11-18,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-07-30,2024-08-01,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-12-19,2024-12-20,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-02-22,2024-08-11,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-02-19,2024-07-02,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-09-15,2024-12-27,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-01-18,2024-04-12,False,61103,37149,48.36937525694633,21.39131914989622
2024-01-11,Norway,29,10,898.27,2024-01-11,No Campaign,2024-06-04,2024-09-19,False,61103,37149,48.36937525694633,21.39131914989622
2024-11-17,Japan,17,4,293.93,2024-11-17,Regrant,2024-05-01,2024-12-10,True,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,Duobam,2024-06-21,2024-12-02,True,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,Konklab,2024-02-01,2024-11-22,True,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,No Campaign,2024-02-24,2024-07-01,False,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,No Campaign,2024-05-15,2024-09-17,False,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,No Campaign,2024-03-03,2024-08-09,False,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,Biodex,2024-07-27,2024-12-04,True,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,No Campaign,2024-03-23,2024-07-23,False,73429,34122,75.0,20.35
2024-11-17,Japan,17,4,293.93,2024-11-17,No Campaign,2024-01-27,2024-09-12,False,73429,34122,75.0,20.35
2024-04-13,Russia,29,7,746.65,2024-04-13,No Campaign,2024-04-16,2024-11-18,False,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,No Campaign,2024-07-30,2024-08-01,False,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,No Campaign,2024-12-19,2024-12-20,False,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,Y-find,2024-02-22,2024-08-11,True,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,Bitchip,2024-02-19,2024-07-02,True,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,No Campaign,2024-09-15,2024-12-27,False,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,No Campaign,2024-01-18,2024-04-12,False,76213,31477,48.36937525694633,21.39131914989622
2024-04-13,Russia,29,7,746.65,2024-04-13,No Campaign,2024-06-04,2024-09-19,False,76213,31477,48.36937525694633,21.39131914989622
2024-11-07,Italy,40,6,48.61,2024-11-07,Mat Lam Tam,2024-07-01,2024-12-27,True,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-06-14,2024-10-10,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-03-22,2024-06-21,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,Trippledex,2024-09-13,2024-12-19,True,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,Span,2024-05-12,2024-11-10,True,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-03-22,2024-05-17,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-04-15,2024-04-17,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,Home Ing,2024-02-03,2024-11-22,True,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-04-23,2024-09-18,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,Keylex,2024-04-17,2024-12-26,True,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-02-10,2024-10-27,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-01-27,2024-02-10,False,17151,10005,32.333333333333336,20.96666666666667
2024-11-07,Italy,40,6,48.61,2024-11-07,No Campaign,2024-06-19,2024-07-09,False,17151,10005,32.333333333333336,20.96666666666667
2024-03-12,China,37,1,748.87,2024-03-12,Flowdesk,2024-01-31,2024-12-01,True,101230,66543,48.5,21.95
2024-03-12,China,37,1,748.87,2024-03-12,No Campaign,2024-03-27,2024-09-24,False,101230,66543,48.5,21.95
2024-03-12,China,37,1,748.87,2024-03-12,Ventosanzap,2024-01-25,2024-11-18,True,101230,66543,48.5,21.95
2024-03-12,China,37,1,748.87,2024-03-12,Zamit,2024-02-14,2024-08-29,True,101230,66543,48.5,21.95
2024-03-12,China,37,1,748.87,2024-03-12,Pannier,2024-02-05,2024-04-10,True,101230,66543,48.5,21.95
2024-03-12,China,37,1,748.87,2024-03-12,No Campaign,2024-05-07,2024-07-19,False,101230,66543,48.5,21.95
2024-03-12,China,37,1,748.87,2024-03-12,No Campaign,2024-03-31,2024-05-08,False,101230,66543,48.5,21.95
2024-05-01,Portugal,11,4,890.9,2024-05-01,Latlux,2024-04-20,2024-06-15,True,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,No Campaign,2024-05-19,2024-06-22,False,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,No Campaign,2024-02-01,2024-04-02,False,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,No Campaign,2024-07-28,2024-12-14,False,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,Viva,2024-04-23,2024-10-27,True,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,No Campaign,2024-09-13,2024-12-21,False,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,Otcom,2024-04-07,2024-07-06,True,27327,15267,53.5,21.45
2024-05-01,Portugal,11,4,890.9,2024-05-01,No Campaign,2024-09-28,2024-11-30,False,27327,15267,53.5,21.45
2024-03-23,Palestinian Territory,27,5,767.27,2024-03-23,No Campaign,2024-09-28,2024-11-14,False,45365,22847,56.0,23.95
2024-03-23,Palestinian Territory,27,5,767.27,2024-03-23,Duobam,2024-03-12,2024-03-28,True,45365,22847,56.0,23.95
2024-03-23,Palestinian Territory,27,5,767.27,2024-03-23,No Campaign,2024-09-11,2024-11-17,False,45365,22847,56.0,23.95
2024-03-23,Palestinian Territory,27,5,767.27,2024-03-23,Zoolab,2024-01-24,2024-06-04,True,45365,22847,56.0,23.95
2024-03-23,Palestinian Territory,27,5,767.27,2024-03-23,Stronghold,2024-01-11,2024-05-04,True,45365,22847,56.0,23.95
2024-03-23,Palestinian Territory,27,5,767.27,2024-03-23,No Campaign,2024-07-18,2024-11-07,False,45365,22847,56.0,23.95
